id,región,región1,comuna,nombre,sexo,pacto,subpacto,partido
3335,Metropolitana,5.5,Colina,Vanessa Illanes Sepulveda,1,Chile Digno Verde Y Soberano,Partido Comunista E Independientes,Independientes
3336,Metropolitana,5.5,Curacavi,Yerko Yañez Guerrero,0,Chile Digno Verde Y Soberano,Partido Comunista E Independientes,Independientes
3337,Metropolitana,5.5,Curacavi,Nadia Navarro Lizama,1,Chile Digno Verde Y Soberano,Partido Comunista E Independientes,Independientes
3338,Metropolitana,5.5,Curacavi,Patricio Moncada Ovalle,0,Chile Digno Verde Y Soberano,Partido Comunista E Independientes,Independientes
3339,Metropolitana,5.5,Estacion Central,Madeleyn Queupumil Barra,1,Chile Digno Verde Y Soberano,Partido Comunista E Independientes,Independientes
3340,Metropolitana,5.5,Huechuraba,Barbara Plaza Escobar,1,Chile Digno Verde Y Soberano,Partido Comunista E Independientes,Independientes
3341,Metropolitana,5.5,La Cisterna,Jacob Osorio Henriquez,0,Chile Digno Verde Y Soberano,Partido Comunista E Independientes,Independientes
3342,Metropolitana,5.5,La Florida,Manuel Aranguiz Cabrera,0,Chile Digno Verde Y Soberano,Partido Comunista E Independientes,Independientes
3343,Metropolitana,5.5,La Granja,Ximena Palacios Orellana,1,Chile Digno Verde Y Soberano,Partido Comunista E Independientes,Independientes
3344,Metropolitana,5.5,La Pintana,Mabel Henriquez Soto,1,Chile Digno Verde Y Soberano,Partido Comunista E Independientes,Independientes
3345,Metropolitana,5.5,La Reina,Pablo Lindsay Brain,0,Chile Digno Verde Y Soberano,Partido Comunista E Independientes,Independientes
3346,Metropolitana,5.5,Las Condes,Matias Araya Rios,0,Chile Digno Verde Y Soberano,Partido Comunista E Independientes,Independientes
3347,Metropolitana,5.5,Lo Barnechea,Benjamin Ramdohr Puelles,0,Chile Digno Verde Y Soberano,Partido Comunista E Independientes,Independientes
3348,Metropolitana,5.5,Macul,Margarita Figueroa Huenutripai,1,Chile Digno Verde Y Soberano,Partido Comunista E Independientes,Independientes
3349,Metropolitana,5.5,Macul,Juan Miranda Diaz,0,Chile Digno Verde Y Soberano,Partido Comunista E Independientes,Independientes
3350,Metropolitana,5.5,Maipu,Ignacio Marchant Bouffanais,0,Chile Digno Verde Y Soberano,Partido Comunista E Independientes,Independientes
3351,Metropolitana,5.5,Melipilla,Marcela Contreras Vera,1,Chile Digno Verde Y Soberano,Partido Comunista E Independientes,Independientes
3352,Metropolitana,5.5,Ñuñoa,Camilo Brodsky Bertoni,0,Chile Digno Verde Y Soberano,Partido Comunista E Independientes,Independientes
3353,Metropolitana,5.5,Ñuñoa,Tomas Cisternas Torres,0,Chile Digno Verde Y Soberano,Partido Comunista E Independientes,Independientes
3354,Metropolitana,5.5,Peñaflor,Elena Olivas Maldonado,1,Chile Digno Verde Y Soberano,Partido Comunista E Independientes,Independientes
3355,Metropolitana,5.5,Peñaflor,Jose Flores Astudillo,0,Chile Digno Verde Y Soberano,Partido Comunista E Independientes,Independientes
3356,Metropolitana,5.5,Peñaflor,Paulina Arroyo Opazo,1,Chile Digno Verde Y Soberano,Partido Comunista E Independientes,Independientes
3357,Metropolitana,5.5,Peñaflor,Alfonso Meneses Carrasco,0,Chile Digno Verde Y Soberano,Partido Comunista E Independientes,Independientes
3358,Metropolitana,5.5,Peñaflor,Pedro Enriquez Alfaro,0,Chile Digno Verde Y Soberano,Partido Comunista E Independientes,Independientes
3359,Metropolitana,5.5,Peñalolen,Manuel Castillo Ochoa,0,Chile Digno Verde Y Soberano,Partido Comunista E Independientes,Independientes
3360,Metropolitana,5.5,Peñalolen,Claudia Marin Torres,1,Chile Digno Verde Y Soberano,Partido Comunista E Independientes,Independientes
3361,Metropolitana,5.5,Providencia,Ursula Eggers Gutierrez,1,Chile Digno Verde Y Soberano,Partido Comunista E Independientes,Independientes
3362,Metropolitana,5.5,Providencia,Taroa Zuñiga Silva,1,Chile Digno Verde Y Soberano,Partido Comunista E Independientes,Independientes
3363,Metropolitana,5.5,Providencia,Elisa Neumann Garcia,1,Chile Digno Verde Y Soberano,Partido Comunista E Independientes,Independientes
3364,Metropolitana,5.5,Pudahuel,Luis Gonzalez Campos,0,Chile Digno Verde Y Soberano,Partido Comunista E Independientes,Independientes
3365,Metropolitana,5.5,Pudahuel,Fabiana Salazar Honorato,1,Chile Digno Verde Y Soberano,Partido Comunista E Independientes,Independientes
3366,Metropolitana,5.5,Puente Alto,Juan Caceres Contreras,0,Chile Digno Verde Y Soberano,Partido Comunista E Independientes,Independientes
3367,Metropolitana,5.5,Puente Alto,Carlos Tapia Iturrieta,0,Chile Digno Verde Y Soberano,Partido Comunista E Independientes,Independientes
3368,Metropolitana,5.5,San Joaquin,Montserrat Muñoz Garate,1,Chile Digno Verde Y Soberano,Partido Comunista E Independientes,Independientes
3369,Metropolitana,5.5,San Miguel,Paula Burgos Aravena,1,Chile Digno Verde Y Soberano,Partido Comunista E Independientes,Independientes
3370,Metropolitana,5.5,San Miguel,Justo Barbe Alliende,0,Chile Digno Verde Y Soberano,Partido Comunista E Independientes,Independientes
3371,Metropolitana,5.5,San Pedro,Monica Pizarro Muñoz,1,Chile Digno Verde Y Soberano,Partido Comunista E Independientes,Independientes
3372,Metropolitana,5.5,San Pedro,Laura Montoya Pizarro,1,Chile Digno Verde Y Soberano,Partido Comunista E Independientes,Independientes
3373,Metropolitana,5.5,San Pedro,Juan Nuñez Pinto,0,Chile Digno Verde Y Soberano,Partido Comunista E Independientes,Independientes
3374,Metropolitana,5.5,Talagante,Pedro Fabres Campos,0,Chile Digno Verde Y Soberano,Partido Comunista E Independientes,Independientes
3375,Metropolitana,5.5,Talagante,Jorge San Martin,0,Chile Digno Verde Y Soberano,Partido Comunista E Independientes,Independientes
3376,Metropolitana,5.5,Alhue,Rosa Quinteros Rojas,1,Chile Digno Verde Y Soberano,Partido Comunista E Independientes,PC
3377,Metropolitana,5.5,Buin,Matias Muñoz Becerra,0,Chile Digno Verde Y Soberano,Partido Comunista E Independientes,PC
3378,Metropolitana,5.5,Buin,Tamara Aguilera Cartagena,1,Chile Digno Verde Y Soberano,Partido Comunista E Independientes,PC
3379,Metropolitana,5.5,Calera De Tango,Mario Vera Cespedes,0,Chile Digno Verde Y Soberano,Partido Comunista E Independientes,PC
3380,Metropolitana,5.5,Calera De Tango,Javiera Cobo Hurtado,1,Chile Digno Verde Y Soberano,Partido Comunista E Independientes,PC
3381,Metropolitana,5.5,Cerrillos,Daniela Tapia Gomez,1,Chile Digno Verde Y Soberano,Partido Comunista E Independientes,PC
3382,Metropolitana,5.5,Cerrillos,Jose Lizama Marchant,0,Chile Digno Verde Y Soberano,Partido Comunista E Independientes,PC
3383,Metropolitana,5.5,Cerro Navia,Judith Rodriguez Lazcano,1,Chile Digno Verde Y Soberano,Partido Comunista E Independientes,PC
3384,Metropolitana,5.5,Cerro Navia,Karyn Huenteleo Vargas,1,Chile Digno Verde Y Soberano,Partido Comunista E Independientes,PC
3385,Metropolitana,5.5,Cerro Navia,Rene Gutierrez Velasquez,0,Chile Digno Verde Y Soberano,Partido Comunista E Independientes,PC
3386,Metropolitana,5.5,Colina,Hector Ahumada Espinoza,0,Chile Digno Verde Y Soberano,Partido Comunista E Independientes,PC
3387,Metropolitana,5.5,Colina,Victor Flores Paillacheo,0,Chile Digno Verde Y Soberano,Partido Comunista E Independientes,PC
3388,Metropolitana,5.5,Conchali,Santiago Arriagada Rojas,0,Chile Digno Verde Y Soberano,Partido Comunista E Independientes,PC
3389,Metropolitana,5.5,Conchali,Julio Barra Nuñez,0,Chile Digno Verde Y Soberano,Partido Comunista E Independientes,PC
3390,Metropolitana,5.5,Conchali,Jose Carrera Orellana,0,Chile Digno Verde Y Soberano,Partido Comunista E Independientes,PC
3391,Metropolitana,5.5,Conchali,Grace Arcos Maturana,1,Chile Digno Verde Y Soberano,Partido Comunista E Independientes,PC
3392,Metropolitana,5.5,Curacavi,Raquel Gonzalez Romo,1,Chile Digno Verde Y Soberano,Partido Comunista E Independientes,PC
3393,Metropolitana,5.5,Curacavi,Anselmo Llaulen Calderon,0,Chile Digno Verde Y Soberano,Partido Comunista E Independientes,PC
3394,Metropolitana,5.5,El Bosque,Jose Laiño Gonzalez,0,Chile Digno Verde Y Soberano,Partido Comunista E Independientes,PC
3395,Metropolitana,5.5,El Bosque,Patricia Coñoman Carrillo,1,Chile Digno Verde Y Soberano,Partido Comunista E Independientes,PC
3396,Metropolitana,5.5,El Bosque,Felipe Diaz Rojas,0,Chile Digno Verde Y Soberano,Partido Comunista E Independientes,PC
3397,Metropolitana,5.5,El Bosque,Vladimir Calderon Olate,0,Chile Digno Verde Y Soberano,Partido Comunista E Independientes,PC
3398,Metropolitana,5.5,Estacion Central,Alejandro Verdugo Reyes,0,Chile Digno Verde Y Soberano,Partido Comunista E Independientes,PC
3399,Metropolitana,5.5,Estacion Central,Pedro Tapia Correa,0,Chile Digno Verde Y Soberano,Partido Comunista E Independientes,PC
3400,Metropolitana,5.5,Estacion Central,Maria Pacheco Romero,1,Chile Digno Verde Y Soberano,Partido Comunista E Independientes,PC
3401,Metropolitana,5.5,Estacion Central,Oliver Aguayo Morales,0,Chile Digno Verde Y Soberano,Partido Comunista E Independientes,PC
3402,Metropolitana,5.5,Huechuraba,Exequiel Valdes Toro,0,Chile Digno Verde Y Soberano,Partido Comunista E Independientes,PC
3403,Metropolitana,5.5,Huechuraba,Jaime Torres Espinoza,0,Chile Digno Verde Y Soberano,Partido Comunista E Independientes,PC
3404,Metropolitana,5.5,Independencia,Claudia Castañeda Larrain,1,Chile Digno Verde Y Soberano,Partido Comunista E Independientes,PC
3405,Metropolitana,5.5,Independencia,Rosa Huilipan Castillo,1,Chile Digno Verde Y Soberano,Partido Comunista E Independientes,PC
3406,Metropolitana,5.5,Independencia,Elena Salazar Bonta,1,Chile Digno Verde Y Soberano,Partido Comunista E Independientes,PC
3407,Metropolitana,5.5,La Cisterna,Monica Quezada Gonzalez,1,Chile Digno Verde Y Soberano,Partido Comunista E Independientes,PC
3408,Metropolitana,5.5,La Cisterna,Maria Acosta Bravo,1,Chile Digno Verde Y Soberano,Partido Comunista E Independientes,PC
3409,Metropolitana,5.5,La Cisterna,Ulises Garrido Orozco,0,Chile Digno Verde Y Soberano,Partido Comunista E Independientes,PC
3410,Metropolitana,5.5,La Florida,Marcela Abedrapo Iglesias,1,Chile Digno Verde Y Soberano,Partido Comunista E Independientes,PC
3411,Metropolitana,5.5,La Florida,Jose Seves Rojas,0,Chile Digno Verde Y Soberano,Partido Comunista E Independientes,PC
3412,Metropolitana,5.5,La Florida,Victoria Oyarzun Carvajal,1,Chile Digno Verde Y Soberano,Partido Comunista E Independientes,PC
3413,Metropolitana,5.5,La Florida,Maria Monsalve Avila,1,Chile Digno Verde Y Soberano,Partido Comunista E Independientes,PC
3414,Metropolitana,5.5,La Granja,Aida Chacon Barraza,1,Chile Digno Verde Y Soberano,Partido Comunista E Independientes,PC
3415,Metropolitana,5.5,La Granja,Elizabeth Mena Valdivia,1,Chile Digno Verde Y Soberano,Partido Comunista E Independientes,PC
3416,Metropolitana,5.5,La Pintana,Juan Bustamante Taiba,0,Chile Digno Verde Y Soberano,Partido Comunista E Independientes,PC
3417,Metropolitana,5.5,La Pintana,Manuel Barrueto Perez,0,Chile Digno Verde Y Soberano,Partido Comunista E Independientes,PC
3418,Metropolitana,5.5,La Pintana,Freddy Campos Cerda,0,Chile Digno Verde Y Soberano,Partido Comunista E Independientes,PC
3419,Metropolitana,5.5,La Reina,Hector Cruz Oyanedel,0,Chile Digno Verde Y Soberano,Partido Comunista E Independientes,PC
3420,Metropolitana,5.5,La Reina,Maria Rodriguez Toro,1,Chile Digno Verde Y Soberano,Partido Comunista E Independientes,PC
3421,Metropolitana,5.5,La Reina,Pamela Salvo Lomboy,1,Chile Digno Verde Y Soberano,Partido Comunista E Independientes,PC
3422,Metropolitana,5.5,Lampa,Esteban Gonzalez Tobar,0,Chile Digno Verde Y Soberano,Partido Comunista E Independientes,PC
3423,Metropolitana,5.5,Lampa,Guillermo Sanchez Hernandez,0,Chile Digno Verde Y Soberano,Partido Comunista E Independientes,PC
3424,Metropolitana,5.5,Las Condes,Mary Sanguino Valderrama,1,Chile Digno Verde Y Soberano,Partido Comunista E Independientes,PC
3425,Metropolitana,5.5,Las Condes,Diego Gonzalez Lobos,0,Chile Digno Verde Y Soberano,Partido Comunista E Independientes,PC
3426,Metropolitana,5.5,Lo Espejo,Lorena Galleguillos Oliva,1,Chile Digno Verde Y Soberano,Partido Comunista E Independientes,PC
3427,Metropolitana,5.5,Lo Espejo,Carolina Sagredo Ugarte,1,Chile Digno Verde Y Soberano,Partido Comunista E Independientes,PC
3428,Metropolitana,5.5,Lo Espejo,Clara Roman Pavez,1,Chile Digno Verde Y Soberano,Partido Comunista E Independientes,PC
3429,Metropolitana,5.5,Lo Espejo,Andres Lagos Lagos,0,Chile Digno Verde Y Soberano,Partido Comunista E Independientes,PC
3430,Metropolitana,5.5,Lo Espejo,Flor Gonzalez Roman,1,Chile Digno Verde Y Soberano,Partido Comunista E Independientes,PC
3431,Metropolitana,5.5,Lo Prado,Gerardo Alvarez Alarcon,0,Chile Digno Verde Y Soberano,Partido Comunista E Independientes,PC
3432,Metropolitana,5.5,Lo Prado,Camila Verdugo Ramirez,1,Chile Digno Verde Y Soberano,Partido Comunista E Independientes,PC
3433,Metropolitana,5.5,Lo Prado,Claudia Leiva Tapia,1,Chile Digno Verde Y Soberano,Partido Comunista E Independientes,PC
3434,Metropolitana,5.5,Lo Prado,Eric Sternberg Torres,0,Chile Digno Verde Y Soberano,Partido Comunista E Independientes,PC
3435,Metropolitana,5.5,Lo Prado,Victor Ortiz Vera,0,Chile Digno Verde Y Soberano,Partido Comunista E Independientes,PC
3436,Metropolitana,5.5,Macul,Camila Donato Pizarro,1,Chile Digno Verde Y Soberano,Partido Comunista E Independientes,PC
3437,Metropolitana,5.5,Macul,Silvia Ferrada Espinoza,1,Chile Digno Verde Y Soberano,Partido Comunista E Independientes,PC
3438,Metropolitana,5.5,Macul,Patricio Navarrete Manriquez,0,Chile Digno Verde Y Soberano,Partido Comunista E Independientes,PC
3439,Metropolitana,5.5,Macul,Raul Campos Valencia,0,Chile Digno Verde Y Soberano,Partido Comunista E Independientes,PC
3440,Metropolitana,5.5,Maipu,Alvaro Mendez Veliz,0,Chile Digno Verde Y Soberano,Partido Comunista E Independientes,PC
3441,Metropolitana,5.5,Maipu,Jaime Encina Carrasco,0,Chile Digno Verde Y Soberano,Partido Comunista E Independientes,PC
3442,Metropolitana,5.5,Maipu,Elizabeth Gonzalez Muñoz,1,Chile Digno Verde Y Soberano,Partido Comunista E Independientes,PC
3443,Metropolitana,5.5,Maria Pinto,Margarita Gutierrez Calderon,1,Chile Digno Verde Y Soberano,Partido Comunista E Independientes,PC
3444,Metropolitana,5.5,Maria Pinto,Jaime Reyes Bravo,0,Chile Digno Verde Y Soberano,Partido Comunista E Independientes,PC
3445,Metropolitana,5.5,Melipilla,Oscar Rojas Gallardo,0,Chile Digno Verde Y Soberano,Partido Comunista E Independientes,PC
3446,Metropolitana,5.5,Melipilla,Juan Manzo Ortega,0,Chile Digno Verde Y Soberano,Partido Comunista E Independientes,PC
3447,Metropolitana,5.5,Melipilla,Luis Arce Silva,0,Chile Digno Verde Y Soberano,Partido Comunista E Independientes,PC
3448,Metropolitana,5.5,Ñuñoa,Mireya Rio Barañao,1,Chile Digno Verde Y Soberano,Partido Comunista E Independientes,PC
3449,Metropolitana,5.5,Ñuñoa,Rodrigo Labarrera Alfaro,0,Chile Digno Verde Y Soberano,Partido Comunista E Independientes,PC
3450,Metropolitana,5.5,Ñuñoa,Jocelyn Baeza Ruz,1,Chile Digno Verde Y Soberano,Partido Comunista E Independientes,PC
3451,Metropolitana,5.5,Paine,Holanda Vidal Caballero,1,Chile Digno Verde Y Soberano,Partido Comunista E Independientes,PC
3452,Metropolitana,5.5,Paine,Paulina Calderon Jara,1,Chile Digno Verde Y Soberano,Partido Comunista E Independientes,PC
3453,Metropolitana,5.5,Paine,Alejandro Cornejo Alegria,0,Chile Digno Verde Y Soberano,Partido Comunista E Independientes,PC
3454,Metropolitana,5.5,Paine,Nadia Maldonado Fuentes,1,Chile Digno Verde Y Soberano,Partido Comunista E Independientes,PC
3455,Metropolitana,5.5,Paine,Viviana Martinez Ormeño,1,Chile Digno Verde Y Soberano,Partido Comunista E Independientes,PC
3456,Metropolitana,5.5,Pedro Aguirre Cerda,Nelson Cornejo Neira,0,Chile Digno Verde Y Soberano,Partido Comunista E Independientes,PC
3457,Metropolitana,5.5,Pedro Aguirre Cerda,Elizabeth Jimenez Oliva,1,Chile Digno Verde Y Soberano,Partido Comunista E Independientes,PC
3458,Metropolitana,5.5,Pedro Aguirre Cerda,Violeta Cancino Caceres,1,Chile Digno Verde Y Soberano,Partido Comunista E Independientes,PC
3459,Metropolitana,5.5,Pedro Aguirre Cerda,Arnoldo Ossandon Lucay,0,Chile Digno Verde Y Soberano,Partido Comunista E Independientes,PC
3460,Metropolitana,5.5,Pedro Aguirre Cerda,Maria Perez Ramirez,1,Chile Digno Verde Y Soberano,Partido Comunista E Independientes,PC
3461,Metropolitana,5.5,Peñaflor,Jose Carcamo Morales,0,Chile Digno Verde Y Soberano,Partido Comunista E Independientes,PC
3462,Metropolitana,5.5,Peñaflor,Nicolet Silva Santibañez,1,Chile Digno Verde Y Soberano,Partido Comunista E Independientes,PC
3463,Metropolitana,5.5,Peñaflor,Benedicto Flores Galleguillos,0,Chile Digno Verde Y Soberano,Partido Comunista E Independientes,PC
3464,Metropolitana,5.5,Peñalolen,Mauricio Aguilar Debenedetti,0,Chile Digno Verde Y Soberano,Partido Comunista E Independientes,PC
3465,Metropolitana,5.5,Peñalolen,Leandro Faundez Escobar,0,Chile Digno Verde Y Soberano,Partido Comunista E Independientes,PC
3466,Metropolitana,5.5,Peñalolen,Nadia Guzman Marin,1,Chile Digno Verde Y Soberano,Partido Comunista E Independientes,PC
3467,Metropolitana,5.5,Peñalolen,Elbertina Zunzunegui Silderz,1,Chile Digno Verde Y Soberano,Partido Comunista E Independientes,PC
3468,Metropolitana,5.5,Pirque,Sergio Ulloa Galdames,0,Chile Digno Verde Y Soberano,Partido Comunista E Independientes,PC
3469,Metropolitana,5.5,Pirque,Wanda Gonzalez Figueroa,1,Chile Digno Verde Y Soberano,Partido Comunista E Independientes,PC
3470,Metropolitana,5.5,Pirque,Alex Roman Rojas,0,Chile Digno Verde Y Soberano,Partido Comunista E Independientes,PC
3471,Metropolitana,5.5,Providencia,Luis Ibacache Silva,0,Chile Digno Verde Y Soberano,Partido Comunista E Independientes,PC
3472,Metropolitana,5.5,Providencia,Walter Vogel Escobar,0,Chile Digno Verde Y Soberano,Partido Comunista E Independientes,PC
3473,Metropolitana,5.5,Providencia,Mario Neira Quiroga,0,Chile Digno Verde Y Soberano,Partido Comunista E Independientes,PC
3474,Metropolitana,5.5,Pudahuel,Esteban Sepulveda Reyes,0,Chile Digno Verde Y Soberano,Partido Comunista E Independientes,PC
3475,Metropolitana,5.5,Pudahuel,Carolina Seguel Hidalgo,1,Chile Digno Verde Y Soberano,Partido Comunista E Independientes,PC
3476,Metropolitana,5.5,Pudahuel,Genny Valenzuela Toro,1,Chile Digno Verde Y Soberano,Partido Comunista E Independientes,PC
3477,Metropolitana,5.5,Pudahuel,Nayarett Riveros Riveros,1,Chile Digno Verde Y Soberano,Partido Comunista E Independientes,PC
3478,Metropolitana,5.5,Puente Alto,Denisse Hermosilla Carvallo,1,Chile Digno Verde Y Soberano,Partido Comunista E Independientes,PC
3479,Metropolitana,5.5,Puente Alto,Maria Yañez Real,1,Chile Digno Verde Y Soberano,Partido Comunista E Independientes,PC
3480,Metropolitana,5.5,Puente Alto,Nihmy Carvajal Ohmke,1,Chile Digno Verde Y Soberano,Partido Comunista E Independientes,PC
3481,Metropolitana,5.5,Quilicura,Daniela Cuevas Fuentes,1,Chile Digno Verde Y Soberano,Partido Comunista E Independientes,PC
3482,Metropolitana,5.5,Quilicura,Victor Cubillos Tapia,0,Chile Digno Verde Y Soberano,Partido Comunista E Independientes,PC
3483,Metropolitana,5.5,Quilicura,Ricardo Rojas Albornoz,0,Chile Digno Verde Y Soberano,Partido Comunista E Independientes,PC
3484,Metropolitana,5.5,Quinta Normal,Matilde Perez Ravelo,1,Chile Digno Verde Y Soberano,Partido Comunista E Independientes,PC
3485,Metropolitana,5.5,Quinta Normal,Javiera Lopez Riffo,1,Chile Digno Verde Y Soberano,Partido Comunista E Independientes,PC
3486,Metropolitana,5.5,Quinta Normal,Hector Medina Neira,0,Chile Digno Verde Y Soberano,Partido Comunista E Independientes,PC
3487,Metropolitana,5.5,Quinta Normal,Virginia Rebolledo Arqueros,1,Chile Digno Verde Y Soberano,Partido Comunista E Independientes,PC
3488,Metropolitana,5.5,Recoleta,Fares Jadue Leiva,0,Chile Digno Verde Y Soberano,Partido Comunista E Independientes,PC
3489,Metropolitana,5.5,Recoleta,Natalia Cuevas Guerrero,1,Chile Digno Verde Y Soberano,Partido Comunista E Independientes,PC
3490,Metropolitana,5.5,Recoleta,Cristian Weibel Avendaño,0,Chile Digno Verde Y Soberano,Partido Comunista E Independientes,PC
3491,Metropolitana,5.5,Recoleta,Karen Garrido Ganga,1,Chile Digno Verde Y Soberano,Partido Comunista E Independientes,PC
3492,Metropolitana,5.5,Recoleta,Joceline Parra Delgadillo,1,Chile Digno Verde Y Soberano,Partido Comunista E Independientes,PC
3493,Metropolitana,5.5,Renca,Ishkra Calderon Soto,0,Chile Digno Verde Y Soberano,Partido Comunista E Independientes,PC
3494,Metropolitana,5.5,Renca,Ana Casimino Salinas,1,Chile Digno Verde Y Soberano,Partido Comunista E Independientes,PC
3495,Metropolitana,5.5,Renca,Mariela Muñoz Galaz,1,Chile Digno Verde Y Soberano,Partido Comunista E Independientes,PC
